,saleamt,saleTransDate,identifier.Id,identifier.fips,identifier.apn,identifier.attomId,lot.lotSize1,address.country,address.countrySubd,address.line1,address.line2,address.locality,address.matchCode,address.oneLine,address.postal1,address.postal2,address.postal3,location.accuracy,location.latitude,location.longitude,location.distance,location.geoid,location.geoIdV4.CO,location.geoIdV4.CS,location.geoIdV4.DB,location.geoIdV4.N4,location.geoIdV4.SB,location.geoIdV4.ZI,summary.propclass,summary.propsubtype,summary.proptype,summary.yearbuilt,summary.propLandUse,summary.propIndicator,building.size.universalsize,building.rooms.bathstotal,building.rooms.beds,vintage.lastModified,vintage.pubDate,identifier.apnOrig,location.geoIdV4.PL
616,112000.0,2019-11-06,4545960,34029,0701108000000003        C236,4545960,0.1193067,US,NJ,13 NEWPORT CT # 236,"BRICK, NJ 08724",BRICK,ExaStr,"13 NEWPORT CT # 236, BRICK, NJ 08724",08724,2039,C085,Rooftop,40.087090,-74.119698,0.0,"CO34029, CS3407420, DB3402220, RS0000059002, SB0000147989, SB0000147990, SB0000149789, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,303c5e5c661bb217f10d48e56c8b4db9,"77f11cd01f2162689f97758fc8213ad1,475ef681997e7335410adec0f217cb1f",bbf1588b6024916eaa79f0b79f8d4121,Condominium (residential),Residential,CONDOMINIUM,1975.0,CONDOMINIUM,11,1022,1.0,2.0,2020-01-08,2020-01-08,0701108000000003C236,
617,214500.0,2008-03-10,4545961,34029,0701108000000003        C274,4545961,0.1193067,US,NJ,41 BRANDYWINE CT # 274,"BRICK, NJ 08724",BRICK,ExaStr,"41 BRANDYWINE CT # 274, BRICK, NJ 08724",08724,2068,C085,Rooftop,40.088991,-74.120007,0.0,"CO34029, CS3407420, DB3402220, RS0000059002, SB0000147989, SB0000147990, SB0000149789, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,303c5e5c661bb217f10d48e56c8b4db9,"77f11cd01f2162689f97758fc8213ad1,475ef681997e7335410adec0f217cb1f",bbf1588b6024916eaa79f0b79f8d4121,Condominium (residential),Residential,CONDOMINIUM,1987.0,CONDOMINIUM,11,1082,2.0,2.0,2022-10-26,2022-10-26,0701108000000003C274,
618,160000.0,2005-08-29,4545962,34029,0701108000000003        C008,4545962,0.1193067,US,NJ,15 NORTHRUP DR # 8,"BRICK, NJ 08724",BRICK,ExaStr,"15 NORTHRUP DR # 8, BRICK, NJ 08724",08724,2019,C085,Rooftop,40.086636,-74.122459,0.0,"CO34029, CS3407420, DB3402220, RS0000059002, SB0000147989, SB0000147990, SB0000149789, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,303c5e5c661bb217f10d48e56c8b4db9,"77f11cd01f2162689f97758fc8213ad1,475ef681997e7335410adec0f217cb1f",bbf1588b6024916eaa79f0b79f8d4121,Condominium (residential),Residential,CONDOMINIUM,1975.0,CONDOMINIUM,11,1022,1.0,2.0,2022-10-27,2022-10-27,0701108000000003C008,
619,86000.0,2015-09-21,4545963,34029,0701108000000003        C096,4545963,0.1485078,US,NJ,4 FOXWOOD CT # 96,"BRICK, NJ 08724",BRICK,ExaStr,"4 FOXWOOD CT # 96, BRICK, NJ 08724",08724,2013,C085,Rooftop,40.087658,-74.118615,0.0,"CO34029, CS3407420, DB3402220, RS0000059002, SB0000147989, SB0000147990, SB0000149789, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,303c5e5c661bb217f10d48e56c8b4db9,"77f11cd01f2162689f97758fc8213ad1,475ef681997e7335410adec0f217cb1f",bbf1588b6024916eaa79f0b79f8d4121,Condominium (residential),Residential,CONDOMINIUM,1975.0,CONDOMINIUM,11,1360,2.0,3.0,2019-07-31,2019-07-31,0701108000000003C096,
620,160000.0,2005-06-24,4545967,34029,0701108000000003        C196,4545967,0.1193067,US,NJ,48 NORTHRUP DR # 196,"BRICK, NJ 08724",BRICK,ExaStr,"48 NORTHRUP DR # 196, BRICK, NJ 08724",08724,2020,C085,Rooftop,40.087509,-74.120819,0.0,"CO34029, CS3407420, DB3402220, RS0000059002, SB0000147989, SB0000147990, SB0000149789, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,303c5e5c661bb217f10d48e56c8b4db9,"77f11cd01f2162689f97758fc8213ad1,475ef681997e7335410adec0f217cb1f",bbf1588b6024916eaa79f0b79f8d4121,Condominium (residential),Residential,CONDOMINIUM,1975.0,CONDOMINIUM,11,1022,1.0,1.0,2022-11-08,2022-11-08,0701108000000003C196,
621,165000.0,2005-06-14,4545968,34029,0701108000000003        C003,4545968,0.1193067,US,NJ,9 NORTHRUP DR # 3,"BRICK, NJ 08724",BRICK,ExaStr,"9 NORTHRUP DR # 3, BRICK, NJ 08724",08724,2019,C085,Rooftop,40.086681,-74.122406,0.0,"CO34029, CS3407420, DB3402220, RS0000059002, SB0000147989, SB0000147990, SB0000149789, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,303c5e5c661bb217f10d48e56c8b4db9,"77f11cd01f2162689f97758fc8213ad1,475ef681997e7335410adec0f217cb1f",bbf1588b6024916eaa79f0b79f8d4121,Condominium (residential),Residential,CONDOMINIUM,1975.0,CONDOMINIUM,11,990,1.0,2.0,2022-10-29,2022-10-29,0701108000000003C003,
622,234950.0,2005-04-28,4545969,34029,0701108000000003        C166,4545969,0.1485078,US,NJ,415 CENTRAL BLVD E # 166,"BRICK, NJ 08724",BRICK,ExaStr,"415 CENTRAL BLVD E # 166, BRICK, NJ 08724",08724,2007,C085,Rooftop,40.087774,-74.119362,0.0,"CO34029, CS3407420, DB3402220, RS0000059002, SB0000147989, SB0000147990, SB0000149789, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,303c5e5c661bb217f10d48e56c8b4db9,"77f11cd01f2162689f97758fc8213ad1,475ef681997e7335410adec0f217cb1f",bbf1588b6024916eaa79f0b79f8d4121,Condominium (residential),Residential,CONDOMINIUM,1975.0,CONDOMINIUM,11,1360,2.0,3.0,2022-11-04,2022-11-04,0701108000000003C166,
623,,,4603467,34029,07  01108-  03-00027,4603467,0.1587925,US,NJ,53 RED MAPLE DR,"BRICK, NJ 08724",BRICK,ExaStr,"53 RED MAPLE DR, BRICK, NJ 08724",08724,2094,C085,Rooftop,40.091035,-74.125455,0.0,"CO34029, CS3407420, DB3402220, SB0000147989, SB0000147990, SB0000149789, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,475ef681997e7335410adec0f217cb1f",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1994.0,SFR,10,2038,3.0,4.0,,,,
624,217000.0,2017-09-21,4607354,34029,07  01170-  05-00001,4607354,0.1853765,US,NJ,120 WALTER RD,"BRICK, NJ 08724",BRICK,ExaStr,"120 WALTER RD, BRICK, NJ 08724",08724,3002,C027,Rooftop,40.075174,-74.133132,0.0,"CO34029, CS3407420, DB3402220, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1960.0,SFR,10,1466,2.0,4.0,2022-10-19,2022-10-19,,
625,460000.0,2016-11-01,4607355,34029,07  01133-  02-00003,4607355,0.3134068,US,NJ,70 CLEVELAND AVE,"BRICK, NJ 08724",BRICK,ExaStr,"70 CLEVELAND AVE, BRICK, NJ 08724",08724,3459,C069,Rooftop,40.083429,-74.125548,0.0,"CO34029, CS3407420, DB3402220, RS0000278915, SB0000147989, SB0000147990, SB0000149789, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,75e8e2172250a05d6ac2382ef6d378a1,"77f11cd01f2162689f97758fc8213ad1,475ef681997e7335410adec0f217cb1f",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1990.0,SFR,10,2401,2.0,3.0,2022-11-10,2022-11-10,,
626,350900.0,2019-12-16,4607356,34029,07  01108-  02-00009,4607356,0.3443526,US,NJ,312 OAK HOLLOW RD,"BRICK, NJ 08724",BRICK,ExaStr,"312 OAK HOLLOW RD, BRICK, NJ 08724",08724,2002,C085,Rooftop,40.085157,-74.121930,0.0,"CO34029, CS3407420, DB3402220, SB0000147989, SB0000147990, SB0000149789, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,475ef681997e7335410adec0f217cb1f",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1965.0,SFR,10,1443,2.0,4.0,2022-10-19,2022-10-19,,
627,202500.0,2005-08-18,4607357,34029,07  01192-  19-00160,4607357,0.1147842,US,NJ,147 CENTRAL BLVD,"BRICK, NJ 08724",BRICK,ExaStr,"147 CENTRAL BLVD, BRICK, NJ 08724",08724,2467,C074,Rooftop,40.085569,-74.132635,0.0,"CO34029, CS3407420, DB3402220, RS0000268499, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,eedd93b3ac80e116e48b209a6a0a64d2,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1973.0,SFR,10,1134,2.0,2.0,2022-09-23,2022-09-23,,
628,358000.0,2005-09-13,4607376,34029,07  01108-  04-00018,4607376,0.1155877,US,NJ,8 WHITE PINE CT,"BRICK, NJ 08724",BRICK,ExaStr,"8 WHITE PINE CT, BRICK, NJ 08724",08724,2084,C085,Rooftop,40.091183,-74.127562,0.0,"CO34029, CS3407420, DB3402220, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,475ef681997e7335410adec0f217cb1f",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1994.0,SFR,10,1834,3.0,4.0,2022-10-10,2022-10-10,,
629,367500.0,2020-04-14,4607377,34029,07  01108-  03-00011,4607377,0.1388889,US,NJ,21 RED MAPLE DR,"BRICK, NJ 08724",BRICK,ExaStr,"21 RED MAPLE DR, BRICK, NJ 08724",08724,2094,C085,Rooftop,40.092892,-74.126750,0.0,"CO34029, CS3407420, DB3402220, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,475ef681997e7335410adec0f217cb1f",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1994.0,SFR,10,1978,3.0,3.0,2020-07-08,2020-07-08,,
630,228500.0,2005-09-09,4607378,34029,07  01192-  24-00006,4607378,0.1974059,US,NJ,40 PHILLIPS RD,"BRICK, NJ 08724",BRICK,ExaStr,"40 PHILLIPS RD, BRICK, NJ 08724",08724,2470,C069,Rooftop,40.086370,-74.128218,0.0,"CO34029, CS3407420, DB3402220, RS0000268499, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,eedd93b3ac80e116e48b209a6a0a64d2,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1970.0,SFR,10,1370,2.0,2.0,2022-09-30,2022-09-30,,
631,280000.0,2021-05-07,4607379,34029,07  01210-  07-00002,4607379,0.1882002,US,NJ,117 EVEREST DR S,"BRICK, NJ 08724",BRICK,ExaStr,"117 EVEREST DR S, BRICK, NJ 08724",08724,2027,C049,Rooftop,40.097389,-74.124986,0.0,"CO34029, CS3407420, DB3402220, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1980.0,SFR,10,1388,2.0,2.0,2022-08-19,2022-08-19,,
632,,,4668242,34029,07  00903-  05-00008,4668242,0.2295684,US,NJ,78 BELLA VISTA RD E,"BRICK, NJ 08724",BRICK,ExaStr,"78 BELLA VISTA RD E, BRICK, NJ 08724",08724,4543,C011,Rooftop,40.065664,-74.094092,0.0,"CO34029, CS3407420, DB3402220, SB0000140917, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,53bd123c0708f40f4ccacec2a40fc6a4",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1968.0,SFR,10,1828,2.0,4.0,,,,
633,340000.0,2006-11-20,4668317,34029,07  00870-  05-00007,4668317,0.1887052,US,NJ,8 SLEEPY HOLLOW DR,"BRICK, NJ 08724",BRICK,ExaStr,"8 SLEEPY HOLLOW DR, BRICK, NJ 08724",08724,5001,C070,Rooftop,40.070775,-74.112411,0.0,"CO34029, CS3407420, DB3402220, SB0000140917, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,53bd123c0708f40f4ccacec2a40fc6a4",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1995.0,SFR,10,1502,2.0,2.0,2018-04-23,2018-04-23,,
634,405000.0,2022-03-13,4671586,34029,07  00879-0000-00001,4671586,0.1446281,US,NJ,302 CHEROKEE LN,"BRICK, NJ 08724",BRICK,ExaStr,"302 CHEROKEE LN, BRICK, NJ 08724",08724,4430,C071,Rooftop,40.058189,-74.106746,0.0,"CO34029, CS3407420, DB3402220, SB0000140917, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,53bd123c0708f40f4ccacec2a40fc6a4",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1960.0,SFR,10,1792,2.0,5.0,2022-10-19,2022-10-19,,
635,440000.0,2021-11-12,4686749,34029,07  01210-  27-00007,4686749,0.1147842,US,NJ,26 SHELLEY RD,"BRICK, NJ 08724",BRICK,ExaStr,"26 SHELLEY RD, BRICK, NJ 08724",08724,0745,C064,Rooftop,40.099599,-74.134997,0.0,"CO34029, CS3407420, DB3402220, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,2001.0,SFR,10,1612,1.0,2.0,2021-12-07,2021-12-07,,
636,850000.0,2018-06-05,4733823,34029,07  01347-  23-00001,4733823,0.2306933,US,NJ,311 HERBERTSVILLE RD,"BRICK, NJ 08724",BRICK,ExaStr,"311 HERBERTSVILLE RD, BRICK, NJ 08724",08724,1732,C025,Rooftop,40.094910,-74.098388,0.0,"CO34029, CS3407420, DB3402220, SB0000147987, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,92b7e3a00ec3da5d1339fc2f573358a5",bbf1588b6024916eaa79f0b79f8d4121,Commercial,Commercial,COMMERCIAL (NEC),,COMMERCIAL (NEC),20,2352,,,2022-05-20,2022-05-20,,
637,235000.0,2011-07-22,4740558,34029,07  00869-  03-00015,4740558,0.2295684,US,NJ,98 BESANTE BLVD,"BRICK, NJ 08724",BRICK,ExaStr,"98 BESANTE BLVD, BRICK, NJ 08724",08724,3608,C052,Rooftop,40.069838,-74.119362,0.0,"CO34029, CS3407420, DB3402220, SB0000140917, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,53bd123c0708f40f4ccacec2a40fc6a4",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1958.0,SFR,10,1056,2.0,3.0,2022-10-27,2022-10-27,,
638,172000.0,2006-03-13,4740564,34029,0701386000000010        C454,4740564,0.1163912,US,NJ,210 SAWMILL RD # 454,"BRICK, NJ 08724",BRICK,ExaStr,"210 SAWMILL RD # 454, BRICK, NJ 08724",08724,1348,C025,Rooftop,40.106195,-74.109349,0.0,"CO34029, CS3407420, DB3402220, RS0000416311, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,13a27d1e870d4b35ac76fd6f8b54a80c,"77f11cd01f2162689f97758fc8213ad1,475ef681997e7335410adec0f217cb1f",bbf1588b6024916eaa79f0b79f8d4121,Condominium (residential),Residential,CONDOMINIUM,1974.0,CONDOMINIUM,11,1280,2.0,3.0,2018-05-11,2018-05-11,0701386000000010C454,
639,218000.0,2017-02-24,4740571,34029,07  01297-  53-00029,4740571,0.1147842,US,NJ,340 18TH AVE,"BRICK, NJ 08724",BRICK,ExaStr,"340 18TH AVE, BRICK, NJ 08724",08724,1664,C081,Rooftop,40.093347,-74.099900,0.0,"CO34029, CS3407420, DB3402220, SB0000147989, SB0000147990, SB0000149789, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,475ef681997e7335410adec0f217cb1f",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1980.0,SFR,10,1486,2.0,3.0,2019-09-07,2019-09-07,,
640,174000.0,2015-04-30,4743641,34029,07  01429-  02-00002-0000-C1076,4743641,0.1125115,US,NJ,1076 LIZZIES CT,"BRICK, NJ 08724",BRICK,ExaStr,"1076 LIZZIES CT, BRICK, NJ 08724",08724,7172,C073,Rooftop,40.107406,-74.140075,0.0,"CO34029, CS3407420, DB3402220, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,Condominium (residential),Residential,CONDOMINIUM,1974.0,CONDOMINIUM,11,1144,1.0,2.0,2022-10-18,2022-10-18,,
641,165000.0,2014-08-01,4743642,34029,07  01429-  02-00002-0000-C1108,4743642,0.1406107,US,NJ,1108 CHUCKS CT,"BRICK, NJ 08724",BRICK,ExaStr,"1108 CHUCKS CT, BRICK, NJ 08724",08724,7181,C073,Rooftop,40.106508,-74.139651,0.0,"CO34029, CS3407420, DB3402220, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,Condominium (residential),Residential,CONDOMINIUM,1974.0,CONDOMINIUM,11,1300,2.0,2.0,2022-10-18,2022-10-18,,
642,172500.0,2016-12-19,4743643,34029,07  01429-  02-00002-0000-C0760,4743643,0.1278926,US,NJ,760 KEVIN CT,"BRICK, NJ 08724",BRICK,ExaStr,"760 KEVIN CT, BRICK, NJ 08724",08724,7179,C073,Rooftop,40.106453,-74.138879,0.0,"CO34029, CS3407420, DB3402220, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,Condominium (residential),Residential,CONDOMINIUM,1983.0,CONDOMINIUM,11,1200,2.0,2.0,2022-11-09,2022-11-09,,
643,230000.0,2005-09-30,4743644,34029,07  01429-  02-00002-0000-C0930,4743644,0.1278926,US,NJ,930 CHERIE CT,"BRICK, NJ 08724",BRICK,ExaStr,"930 CHERIE CT, BRICK, NJ 08724",08724,7168,C073,Rooftop,40.109276,-74.137557,0.0,"CO34029, CS3407420, DB3402220, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,Condominium (residential),Residential,CONDOMINIUM,1987.0,CONDOMINIUM,11,1200,2.0,2.0,2022-10-28,2022-10-28,,
644,275000.0,2022-05-12,4743648,34029,07  01429-  02-00002-0000-C0404,4743648,0.1107897,US,NJ,404 FLORA CT,"BRICK, NJ 08724",BRICK,ExaStr,"404 FLORA CT, BRICK, NJ 08724",08724,7108,C073,Rooftop,40.104426,-74.141075,0.0,"CO34029, CS3407420, DB3402220, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,Condominium (residential),Residential,CONDOMINIUM,1979.0,CONDOMINIUM,11,1024,2.0,2.0,2022-09-23,2022-09-23,,
645,134500.0,2013-11-27,4743649,34029,07  01429-  02-00002-0000-C0388,4743649,0.1073921,US,NJ,388 FLORA CT,"BRICK, NJ 08724",BRICK,ExaStr,"388 FLORA CT, BRICK, NJ 08724",08724,7107,C073,Rooftop,40.104431,-74.141734,0.0,"CO34029, CS3407420, DB3402220, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,Condominium (residential),Residential,CONDOMINIUM,1979.0,CONDOMINIUM,11,1200,2.0,2.0,2018-07-04,2018-07-04,,
646,213000.0,2005-08-31,4743650,34029,07  01429-  02-00002-0000-C0712,4743650,0.1125115,US,NJ,712 KEVIN CT,"BRICK, NJ 08724",BRICK,ExaStr,"712 KEVIN CT, BRICK, NJ 08724",08724,7178,C073,Rooftop,40.106407,-74.137533,0.0,"CO34029, CS3407420, DB3402220, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,Condominium (residential),Residential,CONDOMINIUM,1983.0,CONDOMINIUM,11,1144,1.0,2.0,2022-09-30,2022-09-30,,
647,366900.0,2005-10-21,4743661,34029,07  00775-0000-00005-  01,4743661,0.1652893,US,NJ,1421 CLAY AVE,"BRICK, NJ 08724",BRICK,ExaStr,"1421 CLAY AVE, BRICK, NJ 08724",08724,2303,C037,Rooftop,40.084239,-74.145101,0.0,"CO34029, CS3407420, DB3402220, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,2005.0,SFR,10,1954,3.0,3.0,2022-10-12,2022-10-12,,
648,345000.0,2020-12-08,4743665,34029,07  00786-0000-00014,4743665,0.1808081,US,NJ,4 JOHNSTON AVE,"BRICK, NJ 08724",BRICK,ExaStr,"4 JOHNSTON AVE, BRICK, NJ 08724",08724,2312,C037,Rooftop,40.083573,-74.140596,0.0,"CO34029, CS3407420, DB3402220, RS0000287575, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,0df2012a5b65c2d696116fba7122cf9c,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1979.0,SFR,10,1350,2.0,3.0,2022-10-19,2022-10-19,,
649,340000.0,2005-08-09,4743666,34029,07  00755-  01-00012-  02,4743666,0.2042011,US,NJ,14 PINEWOOD DR,"BRICK, NJ 08724",BRICK,ExaStr,"14 PINEWOOD DR, BRICK, NJ 08724",08724,2814,C075,Rooftop,40.081479,-74.145393,0.0,"CO34029, CS3407420, DB3402220, SB0000144451, SB0000144452, SB0000153443, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"bb58d056aee886031f512c14238dc9c7,f146504ac194611bf59e014407076e23,681c3bc82fe62433d1700c700297f7f5",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,2002.0,SFR,10,1632,4.0,5.0,2018-05-10,2018-05-10,,
650,372000.0,2015-06-12,4743667,34029,07  00791-0000-00009,4743667,0.1721763,US,NJ,1455 CEDAR AVE,"BRICK, NJ 08724",BRICK,ExaStr,"1455 CEDAR AVE, BRICK, NJ 08724",08724,4119,C075,Rooftop,40.086275,-74.143733,0.0,"CO34029, CS3407420, DB3402220, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1989.0,SFR,10,2919,3.0,5.0,2022-10-19,2022-10-19,,
